GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),
Tue Feb 02 19:07:47 GMT+09:00 2021,02-2월-2021 19:07:51.312,127.01751790009439,37.54558743909001,6.5099998,3.5,51.0,225.8,4.94402647,-2.95444489,-8.1510601,0.0363881,
Tue Feb 02 19:07:48 GMT+09:00 2021,02-2월-2021 19:07:52.312,127.01747540384531,37.545556761324406,5.5499997,4.0,52.0,226.0,4.5274353,-2.03866267,-8.38569164,0.0124191,
Tue Feb 02 19:07:49 GMT+09:00 2021,02-2월-2021 19:07:53.312,127.01743567362428,37.54552931059152,5.71,4.0,52.0,225.2,4.36462975,-2.18830037,-7.98945093,-0.0265429,
Tue Feb 02 19:07:50 GMT+09:00 2021,02-2월-2021 19:07:54.312,127.01739242300391,37.54549750126898,5.8599997,4.0,52.0,226.8,4.28562117,-2.44447994,-7.83622217,-0.03706086,
Tue Feb 02 19:07:51 GMT+09:00 2021,02-2월-2021 19:07:55.311,127.01735135167837,37.54546720068902,5.04,4.5,53.0,227.7,4.45321512,-2.35589457,-8.31027412,0.00963485,
Tue Feb 02 19:07:52 GMT+09:00 2021,02-2월-2021 19:07:56.312,127.01731354929507,37.54543690010905,5.35,4.5,54.0,226.6,5.13556242,-2.46123934,-7.67461348,-0.00681597,
Tue Feb 02 19:07:53 GMT+09:00 2021,02-2월-2021 19:07:57.311,127.01726971194148,37.545408946461976,5.27,4.0,54.0,230.1,4.01028776,-2.47321033,-7.5979991,-0.0696556,
Tue Feb 02 19:07:54 GMT+09:00 2021,02-2월-2021 19:07:58.312,127.01722788624465,37.54538392648101,4.83,4.0,55.0,233.8,3.53863001,-2.23977566,-6.01543188,-0.23383796,
Tue Feb 02 19:07:55 GMT+09:00 2021,02-2월-2021 19:07:59.312,127.01717332005501,37.54536225926131,5.35,4.0,56.0,236.4,4.27125597,-2.86466241,-8.04691219,-0.0075025,
Tue Feb 02 19:07:56 GMT+09:00 2021,02-2월-2021 19:08:00.311,127.01711774803698,37.54533891566098,4.7599998,4.0,56.0,236.4,3.61165333,-3.69425321,-8.40364838,0.02457875,
Tue Feb 02 19:07:57 GMT+09:00 2021,02-2월-2021 19:08:01.311,127.01707114465535,37.545320014469326,4.61,4.0,56.0,244.1,2.14041638,-2.20505977,-7.93797588,-0.11330807,
Tue Feb 02 19:07:58 GMT+09:00 2021,02-2월-2021 19:08:02.311,127.01701280660927,37.54530974663794,5.17,4.0,56.0,256.6,6.19858837,-2.56418991,-9.86530781,0.23509294,
Tue Feb 02 19:07:59 GMT+09:00 2021,02-2월-2021 19:08:03.311,127.01694583520293,37.54530643578619,6.02,4.0,56.0,259.5,4.17788219,-2.62763643,-8.56166553,0.02637738,
Tue Feb 02 19:08:00 GMT+09:00 2021,02-2월-2021 19:08:04.311,127.01687760651112,37.54528422374278,5.93,3.5,57.0,257.2,3.06697249,-1.95486569,-9.86291409,0.09057289,
Tue Feb 02 19:08:01 GMT+09:00 2021,02-2월-2021 19:08:05.311,127.01680711470544,37.545268717221916,5.93,3.5,58.0,257.1,1.9213469,-2.12245989,-9.08479881,-0.01002872,
Tue Feb 02 19:08:02 GMT+09:00 2021,02-2월-2021 19:08:06.311,127.01673251576722,37.54525513853878,7.6299996,3.5,58.0,256.8,1.53947175,-2.51989722,-8.05050278,-0.106893,
Tue Feb 02 19:08:03 GMT+09:00 2021,02-2월-2021 19:08:07.311,127.01664509251714,37.54523824900389,8.23,4.0,58.0,256.2,2.68150592,-2.14281058,-9.12190819,0.01251155,
Tue Feb 02 19:08:04 GMT+09:00 2021,02-2월-2021 19:08:08.311,127.01656060293317,37.54522760398686,6.8999996,4.5,58.0,263.2,2.73178411,-1.15759647,-7.79911184,-0.13039976,
Tue Feb 02 19:08:05 GMT+09:00 2021,02-2월-2021 19:08:09.311,127.01649161987007,37.545220353640616,6.6299996,4.0,58.0,266.4,0.92895025,-1.33596456,-7.20175886,-0.22837031,
Tue Feb 02 19:08:06 GMT+09:00 2021,02-2월-2021 19:08:10.312,127.01642330735922,37.54521800670773,6.24,4.0,58.0,266.0,2.8933928,-1.11689508,-9.49420643,0.03713959,
Tue Feb 02 19:08:07 GMT+09:00 2021,02-2월-2021 19:08:11.312,127.0163537375629,37.54521532449871,6.96,5.0,58.0,265.7,3.79720378,-1.53109193,-9.33978081,0.05852789,
Tue Feb 02 19:08:08 GMT+09:00 2021,02-2월-2021 19:08:12.312,127.01627092435956,37.54520241636783,7.58,5.0,58.0,264.6,3.50989962,-1.62446582,-10.13944435,0.12522143,
Tue Feb 02 19:08:09 GMT+09:00 2021,02-2월-2021 19:08:13.311,127.01618107035756,37.54519763868302,8.01,5.5,59.0,263.8,2.79044199,-1.72023392,-9.11711979,0.00661784,
Tue Feb 02 19:08:10 GMT+09:00 2021,02-2월-2021 19:08:14.311,127.01608275063336,37.545183934271336,8.79,4.5,59.0,261.1,2.80361009,-2.41694665,-9.02135181,0.01300997,
Tue Feb 02 19:08:11 GMT+09:00 2021,02-2월-2021 19:08:15.311,127.01598049141467,37.54517081659287,9.0,4.5,59.0,261.1,1.87944829,-2.60369444,-8.14268017,-0.08874851,
Tue Feb 02 19:08:12 GMT+09:00 2021,02-2월-2021 19:08:16.311,127.01587311923504,37.5451677152887,9.63,4.5,59.0,269.7,2.84431171,-2.85867691,-9.30386734,0.05266172,
Tue Feb 02 19:08:13 GMT+09:00 2021,02-2월-2021 19:08:17.311,127.0157683454454,37.545184143818915,9.62,5.0,59.0,283.5,2.27688575,-4.20780945,-9.01656342,0.05949599,
Tue Feb 02 19:08:14 GMT+09:00 2021,02-2월-2021 19:08:18.311,127.01567170210183,37.54521029535681,9.82,4.5,59.0,291.4,1.76093531,-3.18787956,-8.91840172,0.00099242,
Tue Feb 02 19:08:15 GMT+09:00 2021,02-2월-2021 19:08:19.311,127.0155762322247,37.54524847492576,9.51,5.0,59.0,300.0,2.58693504,-1.8579005,-8.93755531,-0.01381415,
Tue Feb 02 19:08:16 GMT+09:00 2021,02-2월-2021 19:08:20.311,127.01550683006644,37.54530274774879,8.7699995,5.0,60.0,315.1,2.9017725,-0.89662856,-7.69137287,-0.1380533,
Tue Feb 02 19:08:17 GMT+09:00 2021,02-2월-2021 19:08:21.312,127.01544631272554,37.54536519292742,9.53,5.0,60.0,323.0,3.81396341,-0.70748663,-8.58441067,-0.02074152,
Tue Feb 02 19:08:18 GMT+09:00 2021,02-2월-2021 19:08:22.311,127.01537825167179,37.54543610382825,9.71,5.0,59.0,321.3,3.25012875,-0.70509243,-7.64229202,-0.13140029,
Tue Feb 02 19:08:19 GMT+09:00 2021,02-2월-2021 19:08:23.311,127.01531044207513,37.54550693091005,9.82,5.0,59.0,318.6,3.18787956,-1.60770643,-8.70890903,-0.02153486,
Tue Feb 02 19:08:20 GMT+09:00 2021,02-2월-2021 19:08:24.311,127.01522905379534,37.545573776587844,10.599999,4.5,59.0,314.4,4.32991362,-2.23019886,-8.66940403,0.032646,
Tue Feb 02 19:08:21 GMT+09:00 2021,02-2월-2021 19:08:25.311,127.01513425447047,37.54564099945128,10.849999,4.5,60.0,313.9,4.11323833,-2.69706821,-7.89128876,-0.03312296,
Tue Feb 02 19:08:22 GMT+09:00 2021,02-2월-2021 19:08:26.311,127.0150410477072,37.54570591729134,9.99,4.0,60.0,313.6,3.92409658,-2.7377696,-7.55610037,-0.06931472,
Tue Feb 02 19:08:23 GMT+09:00 2021,02-2월-2021 19:08:27.311,127.01496426947415,37.54576027393341,8.96,4.0,60.0,313.9,4.67348194,-2.85867691,-8.73165321,0.06976634,
Tue Feb 02 19:08:24 GMT+09:00 2021,02-2월-2021 19:08:28.311,127.01490207575262,37.54581211600453,7.66,3.5,60.0,313.0,3.59130263,-2.27927995,-8.58919907,-0.00396407,
Tue Feb 02 19:08:25 GMT+09:00 2021,02-2월-2021 19:08:29.311,127.01486226171255,37.54585151094943,6.2599998,4.5,62.0,313.6,4.07014275,-1.8567034,-8.13190651,-0.03490072,
Tue Feb 02 19:08:26 GMT+09:00 2021,02-2월-2021 19:08:30.311,127.01482160948217,37.54588424228132,6.27,4.0,63.0,314.0,3.8678329,-2.03626847,-8.32823086,-0.02221984,
Tue Feb 02 19:08:27 GMT+09:00 2021,02-2월-2021 19:08:31.311,127.01478070579469,37.545918985269964,5.0099998,4.0,63.0,314.9,4.21858358,-1.98120189,-8.31985092,-0.00889742,
Tue Feb 02 19:08:28 GMT+09:00 2021,02-2월-2021 19:08:32.311,127.01474675908685,37.545944885350764,3.86,4.0,64.0,314.6,4.25210238,-2.9137435,-7.89128876,-0.02018034,
Tue Feb 02 19:08:29 GMT+09:00 2021,02-2월-2021 19:08:33.311,127.01471633277833,37.54596768412739,2.8,3.5,64.0,313.0,3.89776039,-2.46004224,-8.3964653,-0.00461274,
Tue Feb 02 19:08:30 GMT+09:00 2021,02-2월-2021 19:08:34.311,127.01469998806715,37.54598490893841,1.27,3.5,64.0,312.6,3.90614009,-2.35589457,-8.51976681,0.00412613,
Tue Feb 02 19:08:31 GMT+09:00 2021,02-2월-2021 19:08:35.312,127.0146940369159,37.54599115345627,0.68,3.5,64.0,312.6,3.82234311,-1.98479319,-8.60595798,-0.00000876,
Tue Feb 02 19:08:32 GMT+09:00 2021,02-2월-2021 19:08:36.312,127.01469462364912,37.54599086008966,0.02,4.0,64.0,312.5,3.7014358,-1.8722657,-8.88368511,0.01842707,
Tue Feb 02 19:08:33 GMT+09:00 2021,02-2월-2021 19:08:37.312,127.01469110324979,37.5459941290319,0.19999999,3.5,65.0,312.3,3.61524463,-1.90817881,-8.74123001,0.00267816,
Tue Feb 02 19:08:34 GMT+09:00 2021,02-2월-2021 19:08:38.311,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.65714312,-1.8602947,-8.83580112,0.01206934,
Tue Feb 02 19:08:35 GMT+09:00 2021,02-2월-2021 19:08:39.311,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.60207653,-1.96683669,-8.75679302,0.00481272,
Tue Feb 02 19:08:36 GMT+09:00 2021,02-2월-2021 19:08:40.311,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.60327363,-1.88902509,-8.79510021,0.00681847,
Tue Feb 02 19:08:37 GMT+09:00 2021,02-2월-2021 19:08:41.312,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.57214904,-1.8435353,-8.85974312,0.01074558,
Tue Feb 02 19:08:38 GMT+09:00 2021,02-2월-2021 19:08:42.311,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.56376934,-1.83276141,-8.85974312,0.0102247,
Tue Feb 02 19:08:39 GMT+09:00 2021,02-2월-2021 19:08:43.311,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.58651423,-1.79086292,-8.88009453,0.0121718,
Tue Feb 02 19:08:40 GMT+09:00 2021,02-2월-2021 19:08:44.311,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.58052874,-1.81719911,-8.84657574,0.00933212,
Tue Feb 02 19:08:41 GMT+09:00 2021,02-2월-2021 19:08:45.310,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.41772294,-1.72382522,-8.9315691,0.00756078,
Tue Feb 02 19:08:42 GMT+09:00 2021,02-2월-2021 19:08:46.310,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.60925913,-1.9416976,-8.75200462,0.002855,
Tue Feb 02 19:08:43 GMT+09:00 2021,02-2월-2021 19:08:47.311,127.01469093561172,37.545994045212865,0.0,3.0,65.0,0.0,3.68587351,-1.98599029,-8.7795372,0.00412893,
Tue Feb 02 19:08:44 GMT+09:00 2021,02-2월-2021 19:08:48.311,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.45363593,-1.72143102,-8.97705936,0.01505613,
Tue Feb 02 19:08:45 GMT+09:00 2021,02-2월-2021 19:08:49.311,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,3.54222131,-1.80403101,-8.78791714,0.00531746,
Tue Feb 02 19:08:46 GMT+09:00 2021,02-2월-2021 19:08:50.310,127.01469093561172,37.545994045212865,0.0,3.5,65.0,0.0,2.80480719,-0.83797061,-9.54807663,0.02554182,
Tue Feb 02 19:08:47 GMT+09:00 2021,02-2월-2021 19:08:51.310,127.01468179933727,37.54599957726896,1.0799999,3.5,65.0,311.2,2.92571449,-0.62847793,-9.62947941,0.02392213,
Tue Feb 02 19:08:48 GMT+09:00 2021,02-2월-2021 19:08:52.311,127.01466461643577,37.54600938409567,1.9699999,3.0,65.0,307.4,3.44286203,-1.50355864,-8.96987629,0.01031983,
Tue Feb 02 19:08:49 GMT+09:00 2021,02-2월-2021 19:08:53.312,127.01463930308819,37.54602170549333,2.8899999,3.0,65.0,309.9,3.89656329,-1.67594123,-9.02853489,0.03584915,
Tue Feb 02 19:08:50 GMT+09:00 2021,02-2월-2021 19:08:54.312,127.0146055240184,37.54604395944625,3.6899998,3.5,65.0,312.3,3.8462851,-1.80163682,-8.56166553,0.00773612,
Tue Feb 02 19:08:51 GMT+09:00 2021,02-2월-2021 19:08:55.312,127.01457358896732,37.546065459027886,3.07,3.5,65.0,313.3,2.48877263,-0.4357447,-9.648633,0.03571409,
Tue Feb 02 19:08:52 GMT+09:00 2021,02-2월-2021 19:08:56.312,127.01454961672425,37.546082977205515,2.6,3.0,65.0,313.3,4.93564701,-2.64200163,-8.03613758,0.01089935,
Tue Feb 02 19:08:53 GMT+09:00 2021,02-2월-2021 19:08:57.312,127.01452396810055,37.546101082116365,3.03,3.0,65.0,312.4,4.30597162,-2.46123934,-8.31745625,0.00615227,
Tue Feb 02 19:08:54 GMT+09:00 2021,02-2월-2021 19:08:58.311,127.01450712047517,37.54611608572304,1.51,3.0,65.0,312.3,4.16710806,-2.23738146,-8.49343014,0.00998616,
Tue Feb 02 19:08:55 GMT+09:00 2021,02-2월-2021 19:08:59.311,127.01449815183878,37.546121324412525,0.31,3.5,65.0,312.3,3.84269381,-1.9153614,-8.81904221,0.01886648,
Tue Feb 02 19:08:56 GMT+09:00 2021,02-2월-2021 19:09:00.311,127.01450100168586,37.54611512180418,0.24,4.0,65.0,312.2,3.36744475,-1.50475574,-8.93755531,0.00459683,
Tue Feb 02 19:08:57 GMT+09:00 2021,02-2월-2021 19:09:01.311,127.01450234279037,37.54611243959516,0.08,3.0,65.0,312.2,3.52187061,-1.74896431,-8.89326191,0.01021439,
Tue Feb 02 19:08:58 GMT+09:00 2021,02-2월-2021 19:09:02.311,127.01450049877167,37.546111391857266,0.39999998,3.0,65.0,311.8,3.60087943,-1.8614918,-8.70172596,-0.00245178,
Tue Feb 02 19:08:59 GMT+09:00 2021,02-2월-2021 19:09:03.311,127.0144939608872,37.54611642099917,0.0,3.0,65.0,0.0,3.13281298,-1.30483997,-8.9172039,-0.00840521,
Tue Feb 02 19:09:00 GMT+09:00 2021,02-2월-2021 19:09:04.311,127.01449488289654,37.546115750446916,0.01,3.0,65.0,311.9,3.59968233,-1.74896431,-8.76038361,0.00077838,
Tue Feb 02 19:09:01 GMT+09:00 2021,02-2월-2021 19:09:05.311,127.01449496671557,37.54611579235643,0.0,3.0,65.0,0.0,3.62601852,-1.83994401,-8.79150867,0.00638837,
Tue Feb 02 19:09:02 GMT+09:00 2021,02-2월-2021 19:09:06.311,127.0144950505346,37.54611579235643,0.0,3.0,65.0,0.0,3.59609103,-1.80642521,-8.80108547,0.00549406,
Tue Feb 02 19:09:03 GMT+09:00 2021,02-2월-2021 19:09:07.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.61404753,-1.80043972,-8.7795372,0.00406599,
Tue Feb 02 19:09:04 GMT+09:00 2021,02-2월-2021 19:09:08.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.58412004,-1.78008902,-8.84418106,0.00854415,
Tue Feb 02 19:09:05 GMT+09:00 2021,02-2월-2021 19:09:09.312,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.56496644,-1.78128612,-8.82622433,0.0061788,
Tue Feb 02 19:09:06 GMT+09:00 2021,02-2월-2021 19:09:10.312,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.58651423,-1.80403101,-8.77235508,0.00242239,
Tue Feb 02 19:09:07 GMT+09:00 2021,02-2월-2021 19:09:11.312,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.54222131,-1.83156431,-8.83221054,0.00684011,
Tue Feb 02 19:09:08 GMT+09:00 2021,02-2월-2021 19:09:12.312,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.58412004,-1.8411411,-8.81066227,0.00659597,
Tue Feb 02 19:09:09 GMT+09:00 2021,02-2월-2021 19:09:13.312,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.57454324,-1.8662802,-8.86333466,0.01161033,
Tue Feb 02 19:09:10 GMT+09:00 2021,02-2월-2021 19:09:14.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.67749381,-1.89261639,-8.82263279,0.0122683,
Tue Feb 02 19:09:11 GMT+09:00 2021,02-2월-2021 19:09:15.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.7110126,-1.98239899,-8.70771122,0.00481761,
Tue Feb 02 19:09:12 GMT+09:00 2021,02-2월-2021 19:09:16.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.61524463,-1.9369092,-8.6909523,-0.00137591,
Tue Feb 02 19:09:13 GMT+09:00 2021,02-2월-2021 19:09:17.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.67390251,-1.88423669,-8.69454384,0.0001542,
Tue Feb 02 19:09:14 GMT+09:00 2021,02-2월-2021 19:09:18.311,127.01449496671557,37.54611587617546,0.0,2.5,65.0,0.0,3.55538964,-1.96444249,-8.75679302,0.00300032,
Tue Feb 02 19:09:15 GMT+09:00 2021,02-2월-2021 19:09:19.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.53623581,-1.89740479,-8.74601841,-0.0000844,
Tue Feb 02 19:09:16 GMT+09:00 2021,02-2월-2021 19:09:20.311,127.01449496671557,37.54611587617546,0.0,2.5,65.0,0.0,3.53384161,-1.95606279,-8.8238306,0.00822926,
Tue Feb 02 19:09:17 GMT+09:00 2021,02-2월-2021 19:09:21.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.56376934,-1.9153614,-8.85136414,0.01106924,
Tue Feb 02 19:09:18 GMT+09:00 2021,02-2월-2021 19:09:22.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.57334614,-1.89501059,-8.8477726,0.01068813,
Tue Feb 02 19:09:19 GMT+09:00 2021,02-2월-2021 19:09:23.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.56137514,-1.99915838,-8.80467701,0.00837713,
Tue Feb 02 19:09:20 GMT+09:00 2021,02-2월-2021 19:09:24.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.53503871,-1.97761059,-8.76038361,0.00284463,
Tue Feb 02 19:09:21 GMT+09:00 2021,02-2월-2021 19:09:25.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.5541923,-1.97401929,-8.79510021,0.00669771,
Tue Feb 02 19:09:22 GMT+09:00 2021,02-2월-2021 19:09:26.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.49792862,-1.99077868,-8.74482155,0.00030041,
Tue Feb 02 19:09:23 GMT+09:00 2021,02-2월-2021 19:09:27.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.51349092,-1.95606279,-8.79749393,0.00503337,
Tue Feb 02 19:09:24 GMT+09:00 2021,02-2월-2021 19:09:28.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.58292294,-1.8447324,-8.95311737,0.01984435,
Tue Feb 02 19:09:25 GMT+09:00 2021,02-2월-2021 19:09:29.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,3.17112017,-1.53707755,-9.13387966,0.01697302,
Tue Feb 02 19:09:26 GMT+09:00 2021,02-2월-2021 19:09:30.311,127.01449496671557,37.54611587617546,0.0,3.0,65.0,0.0,2.23019886,-0.28012159,-9.66419506,0.03043145,
Tue Feb 02 19:09:27 GMT+09:00 2021,02-2월-2021 19:09:31.311,127.01448951847851,37.54611948039383,1.3399999,3.0,65.0,311.4,2.8909986,-0.57700258,-9.33140087,0.01655376,
Tue Feb 02 19:09:28 GMT+09:00 2021,02-2월-2021 19:09:32.311,127.0144659653306,37.54613331053406,3.48,3.0,65.0,310.7,4.42328787,-1.60890353,-8.75918674,0.03263003,
Tue Feb 02 19:09:29 GMT+09:00 2021,02-2월-2021 19:09:33.311,127.01443126425147,37.546156528405845,4.42,3.0,65.0,305.7,5.29836845,-1.80642521,-8.2540102,0.03563529,
Tue Feb 02 19:09:30 GMT+09:00 2021,02-2월-2021 19:09:34.311,127.01438600197434,37.546182218939066,4.72,3.0,65.0,301.7,4.68305874,-2.33075547,-8.39287376,0.02711207,
Tue Feb 02 19:09:31 GMT+09:00 2021,02-2월-2021 19:09:35.312,127.01434132643044,37.546199234202504,4.21,3.5,65.0,294.7,4.83987856,-1.98000479,-8.21570301,0.01173365,
Tue Feb 02 19:09:32 GMT+09:00 2021,02-2월-2021 19:09:36.312,127.01430109329522,37.546205688267946,3.55,4.5,65.0,281.6,4.95240641,-1.52630353,-7.87213516,-0.02026832,
Tue Feb 02 19:09:33 GMT+09:00 2021,02-2월-2021 19:09:37.312,127.01427041552961,37.54620040766895,2.49,5.0,65.0,266.8,4.49152231,-2.55102181,-8.35217285,0.02006024,
Tue Feb 02 19:09:34 GMT+09:00 2021,02-2월-2021 19:09:38.312,127.01424778439105,37.54618540406227,2.61,4.0,65.0,238.4,4.56693983,-2.15837288,-8.47667122,0.02487117,
Tue Feb 02 19:09:35 GMT+09:00 2021,02-2월-2021 19:09:39.311,127.01422926038504,37.546165036037564,2.1299999,4.5,65.0,226.3,3.76009369,-2.07218146,-7.64947462,-0.08681786,
Tue Feb 02 19:09:36 GMT+09:00 2021,02-2월-2021 19:09:40.311,127.01421082019806,37.54614726640284,1.75,5.0,65.0,214.8,2.98676658,-1.83036721,-8.11035824,-0.08043629,
Tue Feb 02 19:09:37 GMT+09:00 2021,02-2월-2021 19:09:41.311,127.01419699005783,37.54613917786628,0.48,4.5,65.0,201.3,4.24970818,-2.00993228,-8.21809769,-0.01589501,
Tue Feb 02 19:09:38 GMT+09:00 2021,02-2월-2021 19:09:42.311,127.01418852433562,37.54613301716745,0.69,4.5,66.0,188.3,3.84149671,-2.04345107,-8.64067364,0.00517738,
Tue Feb 02 19:09:39 GMT+09:00 2021,02-2월-2021 19:09:43.311,127.01418550685048,37.546129706315696,0.31,4.5,66.0,175.0,3.91571689,-1.89740479,-8.53054047,-0.00483555,
Tue Feb 02 19:09:40 GMT+09:00 2021,02-2월-2021 19:09:44.311,127.0141792204231,37.54612832330167,0.65999997,4.5,67.0,175.0,4.35864401,-2.57017541,-8.22168827,0.00309795,
Tue Feb 02 19:09:41 GMT+09:00 2021,02-2월-2021 19:09:45.311,127.01416329480708,37.54613347817212,0.61,4.5,68.0,204.5,4.02465296,-2.05183077,-8.57722759,0.00719124,
Tue Feb 02 19:09:42 GMT+09:00 2021,02-2월-2021 19:09:46.311,127.0141567569226,37.54614022560418,0.47,4.5,68.0,208.6,3.93606758,-2.19308877,-8.71609116,0.01918906,
Tue Feb 02 19:09:43 GMT+09:00 2021,02-2월-2021 19:09:47.311,127.01415851712227,37.54614047706127,0.0,5.0,68.0,0.0,3.74931979,-1.76213241,-8.80587387,0.01101798,
Tue Feb 02 19:09:44 GMT+09:00 2021,02-2월-2021 19:09:48.312,127.01415851712227,37.54614047706127,0.0,5.0,68.0,0.0,3.60327363,-4.01986456,-8.37491798,0.0347026,
Tue Feb 02 19:09:45 GMT+09:00 2021,02-2월-2021 19:09:49.312,127.01415851712227,37.54614047706127,0.0,5.0,68.0,0.0,4.3754034,-3.57693744,-8.06606579,0.02296132,
Tue Feb 02 19:09:46 GMT+09:00 2021,02-2월-2021 19:09:50.311,127.01414703391492,37.54614617675543,0.53,5.0,69.0,230.6,3.96000957,-2.64798713,-8.5532856,0.01700342,
Tue Feb 02 19:09:47 GMT+09:00 2021,02-2월-2021 19:09:51.311,127.01413781382143,37.54614898469299,0.14,5.0,69.0,231.3,3.8534677,-2.37744236,-8.53532887,0.00390822,
Tue Feb 02 19:09:48 GMT+09:00 2021,02-2월-2021 19:09:52.311,127.01412700116634,37.54614881705493,0.24,5.0,70.0,232.2,4.15872812,-1.73699331,-8.68736076,0.01663995,
Tue Feb 02 19:09:49 GMT+09:00 2021,02-2월-2021 19:09:53.311,127.01412071473897,37.54614613484591,0.0,5.0,71.0,0.0,4.02225876,-2.36307716,-8.24084187,-0.01569474,
Tue Feb 02 19:09:50 GMT+09:00 2021,02-2월-2021 19:09:54.311,127.01411836780608,37.546139722689986,1.11,5.0,71.0,198.7,3.49673152,-1.79445422,-9.58877754,0.07537144,
Tue Feb 02 19:09:51 GMT+09:00 2021,02-2월-2021 19:09:55.311,127.01412222348154,37.54612802993506,1.38,5.5,71.0,189.7,3.19985056,-2.30202484,-8.51019001,-0.02495623,
Tue Feb 02 19:09:52 GMT+09:00 2021,02-2월-2021 19:09:56.311,127.0141276717186,37.546109799295664,1.4699999,5.0,71.0,177.7,4.44842672,-2.86346531,-8.53293514,0.04243177,
Tue Feb 02 19:09:53 GMT+09:00 2021,02-2월-2021 19:09:57.311,127.01412733644247,37.54609215538949,1.78,6.0,71.0,176.8,4.37061501,-2.83832622,-8.30309105,0.018291,
Tue Feb 02 19:09:54 GMT+09:00 2021,02-2월-2021 19:09:58.311,127.01411568559706,37.546065459027886,2.72,5.5,71.0,171.0,5.19781208,-2.77368259,-8.91481018,0.10826701,
Tue Feb 02 19:09:55 GMT+09:00 2021,02-2월-2021 19:09:59.311,127.01410453766584,37.546035116538405,3.6,6.0,71.0,181.7,5.03141499,-2.92332029,-8.61792946,0.07899386,
Tue Feb 02 19:09:56 GMT+09:00 2021,02-2월-2021 19:10:00.310,127.01407872140408,37.54600196611136,3.86,6.0,71.0,202.4,3.47159243,-2.58454084,-7.80629444,-0.07113183,
Tue Feb 02 19:09:57 GMT+09:00 2021,02-2월-2021 19:10:01.311,127.01405583880842,37.54597648512572,3.35,6.0,71.0,210.2,4.29998636,-3.74453139,-7.84699631,0.00776982,
Tue Feb 02 19:09:58 GMT+09:00 2021,02-2월-2021 19:10:02.311,127.01402951963246,37.545948615297675,4.04,6.0,71.0,216.2,5.40491056,-4.05338335,-8.36294651,0.11491233,
Tue Feb 02 19:09:59 GMT+09:00 2021,02-2월-2021 19:10:03.311,127.01399565674365,37.54591202829033,4.13,6.0,71.0,225.9,4.15513706,-4.49990225,-7.47469759,0.00407755,
Tue Feb 02 19:10:00 GMT+09:00 2021,02-2월-2021 19:10:04.311,127.0139653980732,37.545887511223555,2.72,5.5,71.0,231.8,3.37582445,-4.74051952,-8.15225697,0.04003841,
Tue Feb 02 19:10:01 GMT+09:00 2021,02-2월-2021 19:10:05.311,127.01394746080041,37.54587330389768,1.4699999,6.0,71.0,236.3,4.30118322,-3.04422736,-8.43716717,0.03301901,
Tue Feb 02 19:10:02 GMT+09:00 2021,02-2월-2021 19:10:06.311,127.01392742805183,37.54586349707097,1.15,6.0,71.0,237.1,3.8558619,-3.08133769,-7.84699631,-0.03601974,
Tue Feb 02 19:10:03 GMT+09:00 2021,02-2월-2021 19:10:07.311,127.01391049660742,37.545852097682655,1.06,6.0,71.0,236.3,4.25569344,-3.41652584,-8.24682808,0.02706033,
